date_found,company,job_title,role_family,level,location,remote_policy,source,job_url,posted_date,priority,status,resume_variant,skip_reason,blocker,next_action,notes,archived
2026-07-21,Revel,Software Engineer - Test - Entry-Junior,Software Engineering,Entry level,"San Francisco, CA; Los Angeles, CA",Unspecified,Simplify/Coder Quad new-grad feed; direct Ashby posting,https://jobs.ashbyhq.com/revel/014c6445-bf8c-4213-ad97-faa83d129199/application?embed=true&utm_source=Simplify&ref=Simplify,2026-07-10,Low,Skipped,/Users/kejunliu/Downloads/resume/Liu_Kejun_Resume_2026.md,ITAR/U.S. person and aerospace/aircraft-related wording conflicts with hard skips,,No action,"Direct Ashby posting mentions aerospace, aircraft, spacecraft-related interests, and ITAR requirements requiring U.S. citizen/national, permanent resident, refugee, asylee, or authorization.",true
2026-07-21,Revel,Full Stack Software Engineer - Entry-Junior,Software Engineering,Entry level,"Los Angeles, CA",Unspecified,Simplify/Coder Quad new-grad feed; direct Ashby posting,https://jobs.ashbyhq.com/revel/49e46e96-e266-4ef6-8b62-e056d695dc52/application?embed=true&utm_source=Simplify&ref=Simplify,2026-05-12,Low,Skipped,/Users/kejunliu/Downloads/resume/Liu_Kejun_Resume_2026.md,ITAR/U.S. person and aerospace-related wording conflicts with hard skips,,No action,Direct Ashby posting says the company controls critical hardware across aerospace and includes ITAR requirements tied to U.S. person-style eligibility.,true
2026-07-21,Revel,Embedded Software Engineer - Entry-Junior,Software Engineering,Entry level,"Los Angeles, CA",Unspecified,Simplify/Coder Quad new-grad feed; direct Ashby posting,https://jobs.ashbyhq.com/revel/444b5704-3840-4b0a-ba34-f82eab8c430f/application?embed=true&utm_source=Simplify&ref=Simplify,2026-07-13,Low,Skipped,/Users/kejunliu/Downloads/resume/Liu_Kejun_Resume_2026.md,ITAR/U.S. person and aerospace-related wording conflicts with hard skips,,No action,"Direct Ashby posting includes aerospace-related scope and ITAR requirements tied to U.S. citizen, permanent resident, refugee, asylee, or authorization.",true
2026-07-21,Supernova Technology,Junior Software Engineer,Software Engineering,Junior,"Chicago, IL",Unspecified,Simplify/Coder Quad new-grad feed; direct Rippling posting,https://ats.rippling.com/supernova-technology/jobs/7ea1a05c-b0e6-4f1a-b53c-193ce3d91502?utm_source=Simplify&ref=Simplify,2026-05-12,Low,Skipped,/Users/kejunliu/Downloads/resume/Liu_Kejun_Resume_2026.md,Listed compensation lower bound below 120000 USD,,No action,"Direct Rippling posting lists compensation of USD 80000-100000 per year, below the stored salary floor.",true
2026-07-21,Strada,Software Engineer New Grad,Software Engineering,New grad,"San Francisco, CA",Onsite,Simplify/Coder Quad new-grad feed; direct Ashby posting,https://jobs.ashbyhq.com/stradahq/626411c6-808e-4eb2-b28d-76f5d88e0af6/application?embed=true&utm_source=Simplify&ref=Simplify,2026-02-04,Low,Skipped,/Users/kejunliu/Downloads/resume/Liu_Kejun_Resume_2026.md,Listed compensation lower bound below 120000 USD,,No action,"Direct Ashby posting lists USD 110000-140000 base, below the stored salary floor despite strong new-grad AI/product fit.",true
2026-07-21,Everfox,Software Engineer 1,Software Engineering,Level I,"Richardson, TX",Unspecified,Simplify/Coder Quad new-grad feed; direct Workday posting,https://evergreenix.wd1.myworkdayjobs.com/external-careers2/job/USA_TX_Richardson/Software-Engineer-I_JR500751?utm_source=Simplify&ref=Simplify,2026-07-21,Low,Skipped,/Users/kejunliu/Downloads/resume/Liu_Kejun_Resume_2026.md,U.S. person/export-control wording and salary lower bound below 120000 USD,,No action,Direct Workday posting lists USD 74100-107300 and says certain positions may need U.S. Person eligibility under ITAR/EAR.,
2026-07-21,STV,Junior Software Engineer,Software Engineering,Junior,"Boston, MA; New York, NY",Unspecified,Simplify/Coder Quad new-grad feed; direct Workday posting,https://stvinc.wd5.myworkdayjobs.com/stv/job/Empire-State-Building-New-York-New-York/Junior-Software-Engineer_JR5922?utm_source=Simplify&ref=Simplify,2026-07-20,Low,Skipped,/Users/kejunliu/Downloads/resume/Liu_Kejun_Resume_2026.md,Listed compensation lower bound below 120000 USD,,No action,"Direct Workday posting lists USD 95975.90-109686.74 compensation range, below the stored salary floor.",true
2026-07-21,CrowdStrike,"Engineer I, Data Scientist - New Grad (Hybrid)",AI Engineering,New grad,"Sunnyvale, CA",Hybrid,Simplify/Coder Quad new-grad feed; direct Workday posting,https://crowdstrike.wd5.myworkdayjobs.com/crowdstrikecareers/job/USA---Sunnyvale-CA/Engineer-I--Data-Scientist---New-Grad--Hybrid-_R29382-1?utm_source=Simplify&ref=Simplify,2026-07-20,Low,Skipped,/Users/kejunliu/Downloads/resume/Liu_Kejun_Resume_2026.md,Listed compensation lower bound below 120000 USD,,No action,"Direct Workday posting lists USD 90000-125000 base for U.S. candidates, below the stored salary floor.",true
2026-07-21,General Motors,"Software Engineer, Autonomous Vehicles Software Systems - Early Career",Software Engineering,Early career,"Sunnyvale, CA",Hybrid,LinkedIn Jobs guest search; public LinkedIn detail page,https://www.linkedin.com/jobs/view/software-engineer-autonomous-vehicles-software-systems-early-career-at-general-motors-4443395661,2026-07-21,Low,Skipped,/Users/kejunliu/Downloads/resume/Liu_Kejun_Resume_2026.md,Listed compensation lower bound below 120000 USD,,No action,"Public detail lists USD 99400-153900 base range, below the stored salary floor.",
2026-07-21,Jack,Software Engineer,AI Engineering,Early career,San Francisco Bay Area,Onsite,LinkedIn Jobs guest search; public LinkedIn detail page,https://www.linkedin.com/jobs/view/software-engineer-at-jack-4442630796,2026-07-21,Low,Skipped,/Users/kejunliu/Downloads/resume/Liu_Kejun_Resume_2026.md,Posting says visa sponsorship is not available,,No action,"Public detail lists USD 160000-220000 base and early-career AI startup scope, but explicitly says visa sponsorship is not available.",
2026-07-21,Lockheed Martin,Software Engineer,Software Engineering,Level II,"Sunnyvale, CA",Onsite,LinkedIn Jobs guest search; public LinkedIn detail page,https://www.linkedin.com/jobs/view/software-engineer-at-lockheed-martin-4443096155,2026-07-21,Low,Skipped,/Users/kejunliu/Downloads/resume/Liu_Kejun_Resume_2026.md,Defense/space role requiring active secret clearance,,No action,Public detail describes LM SPACE/aerospace-defense work and says an active secret clearance is required. It is also an emerging professional level 2 role.,
2026-07-21,Texas Instruments,New College Graduate - AI Solutions Engineer,AI Engineering,New grad,"Dallas, TX",Unspecified,LinkedIn Jobs guest search; public LinkedIn detail page,https://www.linkedin.com/jobs/view/new-college-graduate-ai-solutions-engineer-at-texas-instruments-4404112230,2026-07-21,Low,Skipped,/Users/kejunliu/Downloads/resume/Liu_Kejun_Resume_2026.md,Posting says employer will not sponsor visas or work authorization,,No action,Public detail says Texas Instruments will not sponsor job applicants for visas or work authorization for this position.,
2026-07-21,WD,Software Engineer,Software Engineering,Early career,"San Jose, CA",Unspecified,LinkedIn Jobs guest search; public LinkedIn detail page,https://www.linkedin.com/jobs/view/software-engineer-at-wd-4440197019,2026-07-20,Low,Skipped,/Users/kejunliu/Downloads/resume/Liu_Kejun_Resume_2026.md,Listed compensation lower bound below 120000 USD,,No action,"Public detail describes early-career systems design and integration work but lists USD 110900-147800 base, below the stored salary floor.",true
2026-07-21,Waymo,"Machine Learning Engineer, ML Flywheel",AI Engineering,Mid-level,"Mountain View, CA",Hybrid,LinkedIn Jobs guest search; public LinkedIn detail page,https://www.linkedin.com/jobs/view/machine-learning-engineer-ml-flywheel-at-waymo-4434172343,2026-07-21,Low,Skipped,/Users/kejunliu/Downloads/resume/Liu_Kejun_Resume_2026.md,Required 2+ years experience conflicts with new-grad focus,,No action,Public detail lists USD 136000-173000 but asks for 2+ years equivalent experience building distributed systems for production environments.,
2026-07-21,OperatorVC,"Software Engineer, Early Career (AI)",AI Engineering,Early career,"San Francisco, CA",Unspecified,LinkedIn Jobs guest search; public LinkedIn detail page,https://www.linkedin.com/jobs/view/software-engineer-early-career-ai-at-operatorvc-4443366503,2026-07-21,Low,Skipped,/Users/kejunliu/Downloads/resume/Liu_Kejun_Resume_2026.md,LinkedIn company does not match posting body/source-of-truth text,,No action,"LinkedIn card says OperatorVC, but the public detail body repeatedly describes Notion and Notion recruiting terms. Existing direct Notion rows should remain the source of truth.",
